ID,YEAR,DATE,DAY_WEEK,TIME,FULL_ADDRESS,LON,LAT,TYPE,SOURCE,XFINAL,Xkm,YFINAL,Ykm,Address,Main,RoadType,ISINTERSEC,TRACT,CouncilDIS,Councillor,PlanningDi,OIF1,OIF2,OIF3,OIF4,BLFinal,CS,LIGHTING,Indoor,Light,LightEng,WEATHER,PrecipCond,AtmosCondi,DayNight,Tmax,Tmin,Tavg,Temprange,SunriseTim,SunsetTime,SnowFall,PrecipTota,Fault,Doored,HelmetDocu,TaxiFinal,hitrunfina,AlcoholFin,INJURED,TRANSPORTE,TREATED,GENDER,ETHNICITY,AGE,Narrative,
B2344,2012,2/7/2012,Tuesday,11:56:00 AM,"156 Dudley St Roxbury , MA, USA",-71.083222,42.328865,BVA,E911,768807.252904,234332.450685,2945067.687621,897656.631187,156 Dudley St,1,Com,1,80400,7,Councillor Jackson,Roxbury,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,CLOUDY,3,2,1,46,30,38,16,6:51:00 AM,5:06:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,WHITE HISPANIC,65,"About xxxxxxx on Tuesday, xxxxxxxx xxx, xxxx Officer xxxxxx assigned to the xxxxx unit responded to a pedestrian struck at the intersection of Warren Street and Dudley Street, Roxbury.

On arrival Officer xxxxxx spoke to the operator of the motor vehicle, xxxxx xxxxxxxx.  Mr. xxx stated that he was operating his motor vehicle (MA. xxxxxxxxxxx) on Dudley Street and was bearing right onto Warren Street, when the victim, xxxxxxx xxxx, who was riding a bicycle collided into the right side of his vehicle.  Mr. xxx stated that he did attempt to swerve and avoid the bicyclist by staying straight on Dudley Street and not make a full turn onto Warren Street.  Members of the Boston Fire Department, engine xx, were behind Mr. xxx and did confirm what he had stated.  The witnesses stated that they saw Mr. xxx collide into Mr. xxx's motor vehicle.

Mr. xxx was complaining of pain on his left side. Mr. xxx was transported from the scene by Boston EMS, ambulance xxxx. BFD Engine xx took Mr. xxx's bicycle from the scene.

Other responding units were the xxxx and the xxxx.",
B2345,2012,2/6/2012,Monday,5:40:00 PM,"414 Commonwealth Ave Back Bay , MA, USA",-71.0911441,42.348837,BVA,WALK-IN,766612.531167,233663.4995,2952396.205816,899890.363533,414 Commonwealth Ave,0,Res,0,10101,8,Councillor Ross,Back Bay/Beacon Hill,98,98,98,98,0,0,,1,99,0,,3,2,4,50,28,39,22,6:52:00 AM,5:04:00 PM,0,0,0,1,0,0,0,0,1,0,1,FEMALE,WHITE NON-HISPANIC,24,"WALK IN VICTIM REPORTS WHILE RIDING HER BICYCLE INBOUND ON xxxxxxxxxxxx AV. THE OPERATOR OF A xxxx LEXUS CT. REG. xxxxxx MR. xxx xxxxxx OPENED HIS LEFT FRONT DOOR IN THE PATH OF THE VICTIM, MS. xxx xxxxxxx WHO CRASHED INTO THE DOOR. VICTIM FELL FROM HER BICYCLE TO THE GROUND. MS. xxx WAS ASSISTED BY A WITNESS AND WAS ABLE TO CONTACT FAMILY WHO BROUGHT HER TO CAMBRIDGE HOSPITAL WHERE SHE WAS DIAGNOSED WITH A FRACTURED RIGHT ELBOW. VICTIM'S WITNESS, xxxxxx xxxxxx, TOOK POSSESSION OF THE BICYCLE AND WILL BE STORED IN THE xxxxxxxxx STORAGE AREA UNTIL VICTIM CAN PICK UP THE BICYCLE. UNKNOWN AT THIS TIME THE DAMAGE TO THE BICYCLE.",
B2346,2012,2/9/2012,Thursday,10:31:00 AM,"48 Summer St Central Boston , MA, USA",-71.0416726,42.3934981,BVP,E911,775313.489033,236315.551457,2954488.309968,900528.036878,48 Summer St,0,Exe,0,70100,2,Councillor Linehan,Central,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,47,30,39,17,6:49:00 AM,5:08:00 PM,0,0,0,0,0,0,0,0,0,0,0,,,,"At about xxxxx AM, on xxxxxxxx, Officer xxxxx, assigned the xxxxx, responded to a radio call for a Pedestrian Struck at xxxxxxx and Essex xxxxxxxxx, in Boston.

On arrival Officer observed a woman sitting on the sidewalk holding the back of her head. The woman, identified as xxxxx xxx (victim), stated through an interpreter (xxxxx xxx, xxxxxxxxxxxx), that she was crossing xxxxxxx Street when a bicyclist hit her. xxx said that she fell to the ground and did not remember whether or not she lost consciousness. xxx further stated that she did not get a description of the bicyclist but that they were traveling on Essex toward Surface Rd. Officer observed a bump and abrasion on the back of xxx's head. 

Boston EMS (xx) and Fire (xx, xxx, xxx) responded. xxx transported to Tufts Medical Center by Ambulance #x (xxxxxxxxxxxxxxx) for further treatment/evaluation.",
B2347,2012,2/10/2012,Friday,9:13:00 AM,"196 Market St Allston , MA, USA",-71.1493078,42.3558081,BVA,E911,750904.193405,228875.59815,2954753.818168,900608.963778,196 Market St,0,Res,1,202,9,Councillor Ciommo,Allston/Brighton,11,7,98,98,1,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,50,30,40,20,6:47:00 AM,5:09:00 PM,0,0.01,0,0,0,1,0,0,1,1,1,MALE,WHITE NON-HISPANIC,25,"About xxxx hours on Friday, xxxxxxxx xx, xxxx, Officer xxxxxx assigned to the xxxxx Unit responded to a radio call for a motor vehicle accident at N Beacon and Market Street, Brighton. Sgt. xxxxx in the xxxxx also responded to the scene.

     Upon arrival, Officer xxxxxx spoke to Mr. xxx xxxxxxx, who stated that he was riding his bicycle on Market Street heading towards North Beacon and traffic was stopped due to the traffic lights, but he proceeded to continue riding his bike on what would be the bike lane.  Mr. xxx stated that there was a van on his left side and he could not see that the Taxi Cab was going to take a left on xxxxxxxx Place from Market Street and therefore he struck the Taxi Cab.  Mr. xxx stated that he went over the handle bars and into the windshield of the vehicle causing the windshield to shatter.  Mr. xxx complained of right shoulder pain.  Mr. xxx was alert, responsive and able to speak to Officer xxxxxx without any difficulties.  American Ambulance xxx (xxxxxxxxx & xxxxxxxx) was already on scene and they transported Mr. xxx to the St xxxxxxxxx Hospital for further evaluation.

     Officer xxxxxx spoke to the cab driver, Mr. xxx Khan (xxxxxxxx) who stated that he was driving on Market Street and was in the process of taking a left turn into xxxxxxxx Place when the bicyclist appeared out of nowhere and struck his cab with his bicycle.  Mr. xxx stated that the traffic was stopped and the bicyclist appeared out of nowhere.  Mr. xxx stated that the bicyclist bike shattered the right side of his windshield.  Mr. xxx provided Officer xxxxxx with his driver's license and Hackney license and they both were active.  Mr. xxx refused medical attention and drove away from the scene without incident.",
B2348,2012,2/10/2012,Friday,10:35:00 AM,"2396 Washington St Roxbury , MA, USA",-71.0861862,42.3284248,BVA,ON-SITE,768259.886838,234165.613508,2945080.173479,897660.436876,2396 Washington St,0,Exe,0,80600,7,Councillor Jackson,Roxbury,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,50,30,40,20,6:47:00 AM,5:09:00 PM,0,0.01,0,0,0,0,0,0,0,0,0,MALE,WHITE NON-HISPANIC,26,"ABOUT xxxxx A.M. ON FRIDAY, xxxxxxx, OFFICER xxxxxxxxx WAS INVOLVED IN A MOTOR VEHICLE ACCIDENT INVOLVING A BICYCLIST IN THE FRONT DRIVEWAY OF AREA xx, xxxx WASHINGTON ST, WHILE OPERATING HIS PERSONAL MOTOR VEHICLE. 
       OFFICER xxxxxxxxx WAS OPERATING MA REG xxxxxx, OFF DUTY, WHEN HAD TURNED OFF OF WASHINGTON ST INTO THE AREA xx DRIVEWAY. OFFICER xxxxxxxxx DID NOT SEE xxxxxxx ON EITHER SIDE OF THE SIDE WALK (ADJACENT TO THE DRIVEWAY) AT THE TIME.
       AT THAT POINT A BICYCLIST CAME OFF OF THE SIDEWALK (HEADING NORTH AT A HIGH RATE OF SPEED) AND INTO THE DRIVEWAY WHILE STRIKING OFFICER xxxxxxxxx'S PERSONAL VEHICLE, CAUSING DAMAGE TO THE RIGHT FRONT SIDE OF THE VEHICLE. 
       AT THE POINT OF IMPACT, OFFICER OBSERVED THE OPERATOR OF THE BICYCLE GO AIRBORNE OFF THE BICYCLE, OVER THE HOOD OF OFFICER'S MOTOR VEHICLE AND LAND IN THE DRIVEWAY IN FRONT OF OFFICER'S MOTOR VEHICLE.
       OFFICER SPOKE TO AND EXCHANGED PAPERS WITH THE OPERATOR OF THE BICYCLE xxxxx xxxx. xxxxx xxxx REFUSED MEDICAL ATTENTION MULTIPLE TIMES. xxxxx xxxx STATED HE OBSERVED NO DAMAGE TO HIS BICYCLE OTHER THAN THE FACT THAT THE BICYCLE CHAIN POPPED OFF.",
B2349,2012,2/10/2012,Friday,6:08:00 PM,"49 Ashford Ter Allston , MA, USA",-71.126219,42.3550154,BVP,E911,757132.457356,230773.973002,2954454.183864,900517.635242,49 Ashford Ter,0,Res,0,802,9,Councillor Ciommo,Allston/Brighton,8,98,98,98,0,0,OUTSIDE - NIGHT - LIMITED/NO STREET LIGHT,0,99,1,CLEAR - NIGHT,3,2,4,50,30,40,20,6:47:00 AM,5:09:00 PM,0,0.01,0,0,0,0,0,0,99,0,0,MALE,WHITE NON-HISPANIC,26,"About xxxx on Friday xxxxxxxx xx, xxxx Officers xxxxxxxxxxxx and xxxxxxxx in the xxxxx responded to a radio call for a pedestrian struck by a bicycle at xx xxxxxxx Street.  

Upon arrival officers assisted Boston EMS xxx block traffic and gather information on the accident.  Officers spoke with the bicyclist, Mr. xxx xxxxxxxx, who stated that he was riding his bike down xxxxxxx Street from Boston University when a pedestrian stepped off the side walk.  He stated he tried to avoid the pedestrian but was unable.  

The witness, Mr. xxx xxxxxxxxx, stated that he observed a the victim, Ms. xxx xxxx xx, step off the sidewalk without checking for oncoming traffic when she was struck by the bicycle.  Mr. xxx stated that the bicyclist attempted to avoid the victim and even verbally sounded as he was about to strike the victim.  The witness stated that Ms. xxx struck her head on the curb when she fell to the ground.  

Ms. xxx was conscious but was being treated by EMS and unable to speak with the officers.  Boston EMS Ambulance xxx(EMT's xxxxxxxxxxxxx and xxxxxxxxx)  transported the victim to St. xxxxxxxxx's Hospital.",
B2350,2012,2/10/2012,Friday,6:49:00 PM,"673 Commonwealth Ave Fenway , MA, USA",-71.1038154,42.3497893,BVA,N/A,763138.483883,232604.609887,2952777.714313,900006.647323,673 Commonwealth Ave,0,Com,0,10102,8,Councillor Ross,Fenway/Kenmore,98,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,2,2,50,30,40,20,6:47:00 AM,5:09:00 PM,0,0.01,0,1,0,0,0,0,99,0,0,MALE,ASIAN,21,"About xxxxx Hrs the xxxxx (Green & Chin) , while parked at xxx xxxxxxxxxxxx Av Boston . At this time, P.O. S Chin ID# xxxx, operator of marked department motor vehicle #xxxx, Mass Police # xx xx E, while parked at above location attempted to open his door which came into contact with Mr xxx xxx xxxxxx did fall to the ground, Mr xxx refused medical attention, but officers did notify operations and Boston H & H Ambulance # xx (xxxxx & xxxxxxxx) xxxxxxxxxxxxxxxx brief exam by EMTs, Mr xxx still refused medical attention, and wished to leave scene on his xxxxxxxxxxxxx responding to scene xxxxx(Sgt xxxxxxxx), Boston Fire department ladder xx, BU Police unit xxx (xxxxxxxx) , photographs taken by Area xxx Detectives (xxxxxx & Gill) Department M/V did sustain minor damage to outside edge drive side door.",
B2351,2012,2/11/2012,Friday,11:55:00 PM,"395 S Huntington Ave Jamaica Plain , MA, USA",-71.1120706,42.3214839,BVA,E911,761077.278361,231976.354444,2942458.389931,896861.317251,395 S Huntington Ave,1,Res,1,120400,6,Councillor O'Malley,Jamaica Plain,98,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,RAIN - NIGHT,1,2,2,39,30,35,9,6:46:00 AM,5:11:00 PM,0.01,0.07,0,0,1,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,63,"At about xxxxx hours on Friday, xxxxxxxxxx, Officer xxxxxxxxx as the xxxxx unit responded to a motor vehicle accident involving a bicycle at South Huntington Av and xxxxxxx St, Jamaica Plain.

Upon arrival Officer xxxxxxxxx spoke with the caller xxxxxxx xxxxxx xxx xxxxxxxx who was returning home from work and stated that he was traveling outbound on S. Huntington Av. xxxxxx stated that he came to complete stop at the light and before he could make the right turn onto xxxxxxx St he observed a white male (xxxxxx xxxxxxx) on a black bicycle in front of his vehicle (black Nissan Ma Veterans Plate xxxx) and heard a scream. xxxxxx stated that he did not feel any contact with the bicycle but did observe minor damage to his front license plate cover. xxxxxxx xxxxx stated that he did not see the bicyclist crossing the road. Officer xxxxxxxxx also observed a small crack on vehicles plate cover. 

Officer xxxxxxxxx then spoke with xxxxxx xxxxxxx xxx xxxxxxxx who stated that while returning home from work he was traveling on xxxxxxx St and while crossing S. Huntington Av he was ""struck by a car"". Mr xxx stated to Officer xxxxxxxxx that he was not wearing a helmet and that he had just recently had eye xxxxxxx on his right eye and could not see very well. When Officer asked Mr. xxx where he was struck by vehicle he replied that he did not feel a hit on his body and did not recall if the bicycle got hit. xxxxxxx stated that he only remembered falling on his left hand. 

Officer xxxxxxxxx did not see any damage on the black xxxxxxx bicycle and observed that the front reflectors were inoperable. xxxxxx xxxxxxx was complaining of pain to his left thumb and was transported to the Beth Israel Hospital by Boston EMS Ambulance xxx for further evaluations. Bicycle was left secured by lock at said intersection. Sgt xxxxxxx (xxxx) also responded to scene.",
B2352,2012,2/12/2012,Sunday,10:35:00 AM,"232 Blue Hill Ave Roxbury , MA, USA",-71.0781521,42.3163054,BVA,N/A,770251.997535,234772.808849,2940541.33208,896276.998018,232 Blue Hill Ave,0,Exe,1,90400,7,Councillor Jackson,Roxbury,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,3,1,30,16,23,14,6:45:00 AM,5:12:00 PM,0,0,0,0,0,0,0,0,0,0,0,MALE,WHITE HISPANIC,20,"About xxxx hrs, xxxxxx, xxxxxxxx xx, xxxx, Police Officer xxxxxxx assigned to the xxxxx unit, while posted at xx xxxxxxxx St on a code xx ( Traffic Enforcement ) observed a red van following a white van and honking it's horn down xxxxxxxx St toward Warren St. 

The driver in the Red Van pulled along the side of my cruiser and the driver stated.'' Officer'' xxx saw a young Hispanic male on the ground with his bike damage''. xxx then saw the white van sped up Blue Hill Ave and took a right on xxxxxxxx St''. xxx followed the van and started to xxxx the horn at him to pull over''. xxx believe he struck the boy on the bike and took off''.

Officer xxxxxxx then radioed operations to xxxx a unit to Blue Hill Ave and Wood xxxxx St to investigate if a person had actually been hit by a white van. 

Officer xxxxxxx then spoke to the driver of the white van who stated that he actually hit a boy who was riding his bike, The driver who was xxxxxxxxx as Mr xxx stated that he was traveling down Blue Hill Ave and attempting to make a right turn toward Wood xxxxx when he struck the boy on a bike. when he tried to pull over to see if he was alright he noticed through his rear passenger mirror that the boy had just go up screaming and yelling and xxxxxx his hands. The driver stated that at one point the angry boy placed his hands inside his xxxxxxx. Mr. xxx Foster stated that he feared for his life because he thought that the boy was going for some xxxx of a xxxxxxxxxx. Foster then stated that, he sped off and was heading to the police station to report the incident.

Officer xxxxxxx spoke to the assisting unit then B xxx D Officer xxxxxx who proceeded to Blue Hill Ave & Wood xxxxx St to investigate the incident. Officer xxxxxx stated that the young boy was alright and did not need an Ambulance. The young boy was brought to xx xxxxxxxx St and did identified Mr. xxx Foster as the driver of the white van who struck him.

Officer xxxxxxx then spoke to the victim who was identified as Mr. xxx A xxxxxxxx. Mr. xxx stated that he was riding his ten speed bike down Blue Hill Ave on the side walk when he saw the white van parked on Blue Hill Ave near the corner of Wood xxxxx St. Mr. xxx xxxxxxxxx stating that as he continue riding his bike on the side walk he noticed the white van move forward and attempted to take a right toward Wood xxxxx St. Mr. xxx then stated that he was struck by the white van and thrown to the ground. The white van then ran over his bike and sped of on Blue Hill Ave in the direction of xxxxxxxx St. Mr. xxx stated that he was not hurt but was xxxxxxx that the van damage his bike and never stopped. To be further investigated to the Area xxx Auto Investigator.",
B2353,2012,2/13/2012,Monday,12:55:00 PM,"3 Green St Jamaica Plain , MA, USA",-71.1137724,42.3130327,BVA,E911,760552.963512,231816.543278,2939394.844045,895927.548465,3 Green St,1,Res,1,120400,6,Councillor O'Malley,Jamaica Plain,6,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,3,1,41,17,29,24,6:43:00 AM,5:13:00 PM,0.01,0.01,1,0,0,0,0,0,1,0,1,MALE,WHITE NON-HISPANIC,26,"About xxxxx PM on Monday, xxxxxxxx xx, xxxx, Officer xxxxxxxxxxxxxxx, the xxxxx unit, responded to a radio call for a Motor Vehicle xxxxxxxxxxxxxxxx at the intersection of Green St. and Centre St., Jamaica Plain.

On arrival Officer spoke with witness #x, xxxxxx xxxxx, who stated that he was inside Ace xxxxxxxx Store and observed a cyclist ""xxxxxxxxx down"" Centre St. towards Green St. Witness #x stated that a few seconds later he exited the store and observed the same cyclist on the side of the street with a split and xxxxxxxx lip. Officer inquired with witness #x where the operator of the vehicle was, witness #x stated ""it was a National Grid truck, he stood here for a while and left"". xxxxx stated to Officer with xxxxxxxxx ""this was not the National Grid xxxx fault"".

Officer spoke with witness #x, xxxxxx xxxxxxx, who stated that he was in front of the Post Office (xxx Centre St.) and observed that the traffic light facing Green St. was green and the traffic light facing Centre St. was red. Witness #x stated that the National Grid truck was traveling through the intersection of Green St. and Centre St., when the cyclist ran into the xxxxxx of the truck.

Officer spoke to the cyclist, xxxx xxxxxx (xxx xxxxxxxx), who stated that he was traveling inbound on Centre St. towards Green St. and observed that ""the light was changing"". xxxxxx stated  ""the National Grid truck started to move and ran into me"". Officer observed that xxxxxx's lip was bleeding. Boston Fire was on scene and treated xxxxxx, xxxxxx declined EMS and stated ""I just want to go to class"". Officer had xxxxxx check for damages on his bicycle, and observed damage to the frame.

Officer observed a male wearing a National Grid xxxxxxxxxx walking towards her and inquired if he was involved in the accident. xxxxxxxxxxx xxxxxx (xxx xxxxxxxx) stated that he was involved in an accident with a cyclist and that he parked the xxxxxxx around the corner because he was xxxxx up traffic. xxxxxx stated to Officer that he was stopped on Green St. at the intersection of Green St. and Centre St., and when his light turned green he proceeded through the intersection. xxxxxx stated that a cyclist traveling inbound on Centre St. collided with the xxxxxx attached to front of the xxxxxxx and that he pulled over to make sure he was okay. xxxxxx stated that he was blocking traffic and causing heavy traffic xxxxxxxx so he parked the xxxxxxx (truck #xxxxx) in a parking lot behind xxx Centre St. Officer responded to the parking lot in the rear of xxx Centre St. and observed no damage to the xxxxxxx. xxxxxx contacted his supervisor, xxxxxx xxxxxxxxx (xxxxxxxxxxxx), and informed him of the incident. Officer gave xxxxxx the cyclist's information for his report.

MA form CRA completed.",
B2354,2012,2/13/2012,Monday,3:30:00 PM,"237 Border St East Boston , MA, USA",-71.0397665,42.3761672,BVA,WALK-IN,780488.310427,237892.837018,2962564.872113,902989.77302,237 Border St,0,Res,0,50200,1,Councillor LaMattina,East Boston,8,98,98,98,0,0,,1,99,0,,3,3,1,41,17,29,24,6:43:00 AM,5:13:00 PM,0.01,0.01,0,0,0,0,0,1,99,99,99,MALE,WHITE NON-HISPANIC,,"MR. xxxxxxxxxx REPORTS ON xxxxxxx AT ABOUT xxxxxx HE WAS IN THE PARKING LOT OF SHAW'S SUPERMARKET AT xxx BORDER ST EAST BOSTON AND OPERATING HIS M/V A xxxx, xxxxxxxx, xxx,  MASS: xxxxxx AND ATTEMPTING TO PULL OUT OF A PARKING SPOT WHEN A WHITE MALE (xxxxx xxxxxxxxx) WAS RIDING A BICYCLE STRUCK HIS M/V, CAUSING DAMAGE TO THE FRONT PASSENGERS  LIGHT, UNDERNEATH THE FRONT PASSENGERS LIGHT AND SIDE OF M/V.  MR. xxx FURTHER STATED THAT THE OPERATOR OF THE BICYCLE WAS  OPERATING UNDER THE INFLUENCE.",
